paroquia_id,nome,orago,arciprestado,diocese,url_ficha,site,facebook,instagram,site_confidence,facebook_confidence,instagram_confidence
2234,Penalobo,São Nicolau,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2234,,,,,,
3860,Penalva de Alva,São Tomé,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3860,,,,,,
4204,Penamacor,Imaculada Conceição,Fundão - Penamacor,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4204,,,,,,
3707,Penamaior,Divino Salvador,Paços de Ferreira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3707,,,,,,
2052,Penas Róias,São João Baptista,Miranda,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2052,,,,,,
16757,Penascais,Santa Marinha,Vila Verde,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16757,https://arquidiocese-braga.pt/local/penascais-santa-marinha,,,0.9,,
3580,Pendilhe,Nossa Senhora da Assunção,Castro Daire - Vila Nova de Paiva,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3580,,,,,,
1642,Penedono,São Pedro,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1642,,,,,,
399,Penela,Santa Eufémia,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=399,,,,,,
400,Penela,São Miguel,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=400,,,,,,
1643,Penela da Beira,Nossa Senhora do Pranto,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1643,,,,,,
1704,Penha de França,Nossa Senhora da Penha,Lisboa IV,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1704,,,,,,
4082,Penha de Águia,Nossa Senhora das Candeias,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4082,,,,,,
17404,Penha Garcia,Nossa Senhora da Conceição,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17404,,,,,,
3168,Penha Longa,Santa Maria Maior,Marco de Canaveses,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3168,,,,,,
122,Penhas Juntas,São Pedro,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=122,,,,,,
17478,Penhascoso,Nossa Senhora do Pranto,Abrantes,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17478,,,,,,
1825,Peniche,Nossa Senhora da Ajuda,Caldas da Rainha-Peniche,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1825,,,,,,
1826,Peniche,São Pedro,Caldas da Rainha-Peniche,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1826,,,,,,
1827,Peniche,São Sebastião,Caldas da Rainha-Peniche,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1827,,,,,,
1230,Pensalvos,Santa Eulália,Centro II,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1230,,,,,,
16996,Penselo,São João Baptista,Guimarães e Vizela,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16996,https://arquidiocese-braga.pt/local/penselo-sao-joao-baptista,,,0.9,,
858,Penso,São Tiago,Melgaço,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=858,,,,,,
3528,Penso,São Sebastião,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3528,,,,,,
16573,Penso,São Vicente,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16573,https://arquidiocese-braga.pt/local/penso-sao-vicente,,,0.9,,
16574,Penso,Santo Estevão,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16574,https://arquidiocese-braga.pt/local/penso-santo-estevao,,,0.9,,
2383,Penude,São Pedro,Lamego,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2383,,,,,,
648,Pepim,Nossa Senhora da Anunciação,Viseu Rural,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=648,,,,,,
4164,Pera do Moço,São João Baptista,Guarda - Manteigas,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4164,,,,,,
4063,Peraboa,Imaculada Conceição,Covilhã - Belmonte,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4063,,,,,,
1354,Perafita,São Mamede,Matosinhos,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1354,,,,,,
17405,Perais,Santo António,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17405,,,,,,
1771,Peral,São Sebastião,Lourinhã,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1771,,,,,,
17445,Peral,São Tiago Menor,Sertã,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17445,,,,,,
1630,Peravelha,São Miguel,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1630,,,,,,
140,Peredo,Santa Catarina de Alexandria,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=140,,,,,,
2053,Peredo de Bemposta,São João Baptista,Miranda,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2053,,,,,,
197,Peredo dos Castelhanos,São Julião,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=197,,,,,,
99,Pereira,São Pelágio,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=99,,,,,,
16874,Pereira,Divino Salvador,Barcelos,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16874,https://arquidiocese-braga.pt/local/pereira-divino-salvador,,,0.9,,
255,Pereira do Campo,Santo Estevão,Coimbra Urbana,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=255,,,,,,
3071,Pereiro,Divino Espírito Santo,Região Pastoral do Sotavento,Algarve,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3071,https://turismo.diocese-algarve.pt/vigararias/item/186-paroquia-de-pereiro,,,1.0,,
3451,Pereiro,Santo Nome de Jesus,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3451,,,,,,
3545,Pereiro,"São Sebastião, Mártir",Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3545,,,,,,
166,Pereiros,Santo Amaro,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=166,,,,,,
3506,Pereiros,Santíssimo Salvador,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3506,,,,,,
16522,Perelhal,São Paio,Barcelos,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16522,https://arquidiocese-braga.pt/local/perelhal-sao-paio,,,0.9,,
3330,Pernes,Nossa Senhora da Purificação,Santarém,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3330,,,,,,
1772,Pero Moniz,São João Baptista,Lourinhã,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1772,,,,,,
4165,Pero Soares,Santa Marinha,Guarda - Manteigas,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4165,,,,,,
2724,Peroguarda,Santa Margarida,Cuba,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2724,,,,,,
3806,Peroselo,Nossa Senhora da Visitação,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3806,,,,,,
1416,Perosinho,São Salvador,Vila Nova de Gaia - Sul,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1416,,,,,,
4108,Peroviseu,Nossa Senhora da Consolação,Fundão - Penamacor,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4108,,,,,,
1032,Perre,São Miguel,Viana do Castelo,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1032,,,,,,
4064,Peso,Santa Maria Madalena,Covilhã - Belmonte,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4064,,,,,,
1258,Peso da Régua,São Faustino,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1258,,,,,,
3874,Pessegueiro,São Simão,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3874,,,,,,
2648,Pessegueiro do Vouga,São Martinho,Sever do Vouga,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2648,,,,,,
1631,Peva,Nossa Senhora da Assunção,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1631,,,,,,
4009,Peva,Santa Maria Madalena,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4009,,,,,,
387,Pias,São Luís,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=387,,,,,,
880,Pias,São Tiago,Monção,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=880,,,,,,
2741,Pias,Santa Luzia,Moura,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2741,,,,,,
3765,Pias,São Lourenço,Lousada,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3765,,,,,,
16749,Pico,São Cristóvão,Vila Verde,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16749,https://arquidiocese-braga.pt/local/pico-sao-cristovao,,,0.9,,
2520,Pico da Pedra,Nossa Senhora dos Prazeres,Ribeira Grande (Ilha de São Miguel),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2520,,,,,,
16758,Pico de Regalados,São Paio,Vila Verde,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16758,https://arquidiocese-braga.pt/local/pico-de-regalados-sao-paio,,,0.9,,
2034,Picote,São João Baptista,Miranda,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2034,,,,,,
2346,Picão,São Tiago,Castro Daire - Vila Nova de Paiva,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2346,,,,,,
141,Picões,Nossa Senhora de Fátima,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=141,,,,,,
2428,Piedade,Nossa Senhora da Piedade,Pico (Ilha do Pico),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2428,,,,,,
3931,Piedade,Nossa Senhora da Piedade,Funchal,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3931,,,,,,
3201,Pigeiros,Nossa Senhora da Assunção,Santa Maria da Feira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3201,,,,,,
2469,Pilar da Bretanha,Nossa Senhora do Pilar,Capelas (Ilha de São Miguel),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2469,,,,,,
3255,Pindelo,Santa Maria,Oliveira de Azeméis - São João da Madeira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3255,,,,,,
3362,Pindelo dos Milagres,Nossa Senhora dos Milagres,Viseu Rural,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3362,,,,,,
673,Pindo,São Martinho,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=673,,,,,,
1957,Pinela,São Nicolau,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1957,,,,,,
49,Pinelo,Santa Eulália,Miranda,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=49,,,,,,
1533,Pinhal de Frades,Santo António,Seixal,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1533,,,,,,
4583,Pinhal do Douro,Espírito Santo,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4583,,,,,,
167,Pinhal do Norte,Nossa Senhora das Neves,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=167,,,,,,
1517,Pinhal Novo,São José,Montijo,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1517,,,,,,
2261,Pinhanços,Santa Luzia,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2261,,,,,,
2347,Pinheiro,São João Baptista,Castro Daire - Vila Nova de Paiva,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2347,,,,,,
3083,Pinheiro,São Vicente,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3083,,,,,,
3739,Pinheiro,São Tiago,Felgueiras,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3739,,,,,,
16912,Pinheiro,Divino Salvador,Guimarães e Vizela,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16912,https://arquidiocese-braga.pt/local/pinheiro-divino-salvador,,,0.9,,
16938,Pinheiro,Santa Maria,Vieira do Minho,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16938,https://arquidiocese-braga.pt/local/pinheiro-santa-maria,,,0.9,,
3256,Pinheiro da Bemposta,São Paio,Oliveira de Azeméis - São João da Madeira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3256,,,,,,
585,Pinheiro de Aguiar,Santo António,Dão,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=585,,,,,,
2079,Pinheiro de Coja,São Tiago,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2079,,,,,,
660,Pinheiro de Lafões,Santa Maria,Lafões,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=660,,,,,,
681,Pinheiro de Ázere,São Miguel Arcanjo,Besteiros,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=681,,,,,,
3292,Pinheiro Grande,Santa Maria,Almeirim,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3292,,,,,,
2005,Pinheiro Novo,Santa Marinha,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2005,,,,,,
881,Pinheiros,São Cipriano,Monção,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=881,,,,,,
3546,Pinheiros,Santa Eufémia,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3546,,,,,,
3452,Pinhel,Nossa Senhora do Castelo,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3452,,,,,,
1099,Pinho,Santa Marta,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1099,,,,,,
3363,Pinho,São João Baptista,Lafões,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3363,,,,,,
1280,Pinhão,Nossa Senhora da Conceição,Douro II,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1280,,,,,,
3958,Piquinho,São José,Este,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3958,,,,,,
1163,Pitões,Nossa Senhora das Júnias,Barroso,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1163,,,,,,
3847,Piódão,Nossa Senhora da Conceição,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3847,,,,,,
328,Pocariça,Nossa Senhora da Conceição,Cantanhede,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=328,,,,,,
882,Podame,São Cosme e São Damião,Monção,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=882,,,,,,
1979,Podence,Nossa Senhora da Purificação,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1979,,,,,,
401,Podentes,Nossa Senhora da Purificação,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=401,,,,,,
180,Poiares,São Pedro,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=180,,,,,,
301,Poiares,Santo André,Alto Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=301,,,,,,
973,Poiares,São Tiago,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=973,,,,,,
1259,Poiares,São Miguel Arcanjo,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1259,,,,,,
16992,Polvoreira,São Pedro,Guimarães e Vizela,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16992,https://arquidiocese-braga.pt/local/polvoreira-sao-pedro,,,0.9,,
3454,Pomares,Santa Maria Madalena,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3454,,,,,,
3848,Pomares,Santa Luzia,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3848,,,,,,
142,Pombal,Santa Marinha,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=142,,,,,,
3825,Pombal,São Martinho de Tours,Pombal,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3825,,,,,,
17663,Pombal,São Lourenço,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17663,,,,,,
168,Pombal de Ansiães,São Lourenço,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=168,,,,,,
402,Pombalinho,Nossa Senhora da Anunciação,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=402,,,,,,
3331,Pombalinho,Santa Cruz,Entroncamento,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3331,,,,,,
1980,Pombares,São Frutuoso,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1980,,,,,,
3719,Pombeiro,Santa Maria Maior,Felgueiras,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3719,,,,,,
3837,Pombeiro da Beira,São Salvador,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3837,,,,,,
1164,Pondras,São Pedro Fins,Barroso,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1164,,,,,,
2420,Ponta Delgada,São Pedro,Flores (Ilha das Flores),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2420,,,,,,
3988,Ponta Delgada,Senhor Bom Jesus,Norte,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3988,,,,,,
3908,Ponta do Pargo,São Pedro,Oeste,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3908,,,,,,
3970,Ponta do Sol,Nossa Senhora da Luz,Oeste,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3970,,,,,,
